Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MSL,ASW,LWK,ESN,GWD,ACB,YRI,synthetic_percentage,samples_and_percentage,model_name,accuracy,f1_score
178.0,178.0,267.0,0.25,0.1091,0.3956,0.3595,0.3429,0.2286,0.1558,0.1,"105
10%",KNN,0.2744360902255639,0.2630740848236836
179.0,179.0,268.0,0.1455,0.0,0.5208,0.3448,0.4082,0.3056,0.2759,0.1,"105
10%",SVC,0.3233082706766917,0.2858137649745672
180.0,180.0,270.0,0.2817,0.1569,0.3913,0.4091,0.375,0.169,0.1519,0.2,"211
20%",KNN,0.2894736842105263,0.2764087087920518
181.0,181.0,271.0,0.1724,0.0,0.4731,0.3793,0.4124,0.3158,0.2807,0.2,"211
20%",SVC,0.3233082706766917,0.2905292542273887
182.0,182.0,273.0,0.3373,0.0851,0.4762,0.3871,0.3784,0.2,0.1143,0.3,"316
30%",KNN,0.3120300751879699,0.2826295890881717
183.0,183.0,274.0,0.1724,0.0,0.5,0.375,0.4043,0.3544,0.2385,0.3,"316
30%",SVC,0.3233082706766917,0.2920902288701376
184.0,184.0,276.0,0.2133,0.16,0.4375,0.3789,0.3611,0.1935,0.1219,0.4,"422
40%",KNN,0.2819548872180451,0.2666273456392095
185.0,185.0,277.0,0.2,0.0526,0.5417,0.375,0.4091,0.325,0.2453,0.4,"422
40%",SVC,0.3345864661654135,0.3069531676532669
186.0,186.0,279.0,0.2,0.1887,0.4167,0.4,0.3823,0.1311,0.1429,0.5,"528
50%",KNN,0.2781954887218045,0.2659576481381293
187.0,187.0,280.0,0.1786,0.0,0.5454,0.4058,0.427,0.3038,0.2913,0.5,"528
50%",SVC,0.3458646616541353,0.3074069959838345
188.0,188.0,282.0,0.2059,0.1818,0.4706,0.3696,0.4156,0.1403,0.1975,0.6,"633
60%",KNN,0.3045112781954887,0.2830457349171013
189.0,189.0,283.0,0.1754,0.0,0.549,0.3871,0.439,0.3658,0.3119,0.6,"633
60%",SVC,0.3571428571428571,0.3183370904018555
190.0,190.0,285.0,0.2667,0.2,0.4842,0.4082,0.4054,0.1515,0.1892,0.7,"739
70%",KNN,0.3195488721804511,0.3007357434854749
191.0,191.0,286.0,0.2069,0.0,0.5714,0.4062,0.425,0.3529,0.2772,0.7,"739
70%",SVC,0.3571428571428571,0.3199634317707964
192.0,192.0,288.0,0.2,0.2963,0.495,0.3711,0.3733,0.1695,0.1842,0.8,"844
80%",KNN,0.3157894736842105,0.2985021724197428
193.0,193.0,289.0,0.2034,0.0513,0.551,0.4127,0.439,0.3218,0.3077,0.8,"844
80%",SVC,0.3571428571428571,0.3267066401497406
194.0,194.0,291.0,0.2319,0.2641,0.551,0.4082,0.4156,0.2258,0.1333,0.9,"950
90%",KNN,0.3383458646616541,0.3185632679096115
195.0,195.0,292.0,0.2,0.0476,0.56,0.3939,0.4878,0.325,0.3137,0.9,"950
90%",SVC,0.3646616541353383,0.3325841156861858
196.0,196.0,294.0,0.2571,0.2593,0.5306,0.404,0.425,0.2069,0.1644,1.0,"1056
100%",KNN,0.3421052631578947,0.3210478398154933
197.0,197.0,295.0,0.2034,0.0,0.5631,0.4,0.475,0.3095,0.32,1.0,"1056
100%",SVC,0.3609022556390977,0.3244314908783984
198.0,198.0,297.0,0.3333,0.1403,0.4,0.3516,0.3562,0.2154,0.1558,0.0,"0
0%",KNN,0.2894736842105263,0.2789608167092975
199.0,199.0,298.0,0.1429,0.0,0.5333,0.3448,0.4259,0.2727,0.2712,0.0,"0
0%",SVC,0.3233082706766917,0.2844082431040767
200.0,200.0,300.0,0.2857,0.1455,0.4598,0.3556,0.3684,0.209,0.15,0.1,"105
10%",KNN,0.2932330827067669,0.2819815397398702
201.0,201.0,301.0,0.1111,0.0,0.4946,0.3385,0.4082,0.2933,0.2522,0.1,"105
10%",SVC,0.3082706766917293,0.2711350223397623
202.0,202.0,303.0,0.2892,0.1852,0.4632,0.3564,0.3175,0.2187,0.1111,0.2,"211
20%",KNN,0.2932330827067669,0.2773223969376909
203.0,203.0,304.0,0.1455,0.0526,0.5217,0.375,0.4375,0.2895,0.2883,0.2,"211
20%",SVC,0.3345864661654135,0.3014410324765016
204.0,204.0,306.0,0.325,0.1569,0.4565,0.427,0.2162,0.1818,0.2,0.3,"316
30%",KNN,0.2969924812030075,0.280483596342529
205.0,205.0,307.0,0.2034,0.0541,0.5208,0.3729,0.4468,0.3288,0.2632,0.3,"316
30%",SVC,0.3421052631578947,0.3128417289272681
206.0,206.0,309.0,0.2025,0.24,0.5361,0.3846,0.2609,0.1935,0.1408,0.4,"422
40%",KNN,0.3007518796992481,0.2797846467355013
207.0,207.0,310.0,0.1455,0.0526,0.5454,0.4375,0.421,0.3243,0.2991,0.4,"422
40%",SVC,0.3533834586466165,0.3179261494743541
208.0,208.0,312.0,0.2535,0.2143,0.4681,0.3838,0.421,0.2,0.1579,0.5,"528
50%",KNN,0.3157894736842105,0.2998110999555275
209.0,209.0,313.0,0.1754,0.1026,0.549,0.3871,0.4,0.3291,0.2524,0.5,"528
50%",SVC,0.3421052631578947,0.3136657413726669
210.0,210.0,315.0,0.2029,0.1852,0.4632,0.42,0.421,0.1875,0.1351,0.6,"633
60%",KNN,0.3082706766917293,0.287847056765821
211.0,211.0,316.0,0.1754,0.0513,0.5102,0.3871,0.4545,0.3373,0.2857,0.6,"633
60%",SVC,0.3458646616541353,0.3145186630642261
212.0,212.0,318.0,0.1791,0.1887,0.5102,0.4842,0.4235,0.127,0.1408,0.7,"739
70%",KNN,0.3233082706766917,0.2933652771449671
213.0,213.0,319.0,0.1818,0.0513,0.5545,0.4,0.4286,0.325,0.2524,0.7,"739
70%",SVC,0.3458646616541353,0.3133648988117479
214.0,214.0,321.0,0.2609,0.2222,0.5306,0.421,0.359,0.2353,0.2,0.8,"844
80%",KNN,0.3383458646616541,0.3184321629339912
215.0,215.0,322.0,0.2,0.0476,0.5148,0.4,0.4878,0.321,0.297,0.8,"844
80%",SVC,0.3533834586466165,0.3240418240153754
216.0,216.0,324.0,0.2817,0.2222,0.4898,0.4043,0.4103,0.2,0.1818,0.9,"950
90%",KNN,0.3308270676691729,0.3128625989511668
217.0,217.0,325.0,0.2,0.0,0.551,0.4062,0.475,0.3294,0.3048,0.9,"950
90%",SVC,0.3571428571428571,0.3237777253758646
218.0,218.0,327.0,0.2703,0.2593,0.5306,0.4167,0.425,0.2,0.1143,1.0,"1056
100%",KNN,0.3383458646616541,0.3165848793399813
219.0,219.0,328.0,0.2034,0.05,0.5631,0.3939,0.4691,0.3373,0.32,1.0,"1056
100%",SVC,0.3684210526315789,0.3338458886605529
220.0,220.0,330.0,0.3333,0.1403,0.4,0.3516,0.3562,0.2154,0.1558,0.0,"0
0%",KNN,0.2894736842105263,0.2789608167092975
221.0,221.0,331.0,0.1429,0.0,0.5333,0.3448,0.4259,0.2727,0.2712,0.0,"0
0%",SVC,0.3233082706766917,0.2844082431040767
222.0,222.0,333.0,0.2927,0.2333,0.4946,0.382,0.3562,0.1403,0.1538,0.1,"105
10%",KNN,0.3082706766917293,0.2932891146553532
223.0,223.0,334.0,0.1455,0.0,0.4944,0.3871,0.4,0.3099,0.2807,0.1,"105
10%",SVC,0.3233082706766917,0.2882134644907923
224.0,224.0,336.0,0.2857,0.0727,0.4444,0.3917,0.3077,0.169,0.1039,0.2,"211
20%",KNN,0.2706766917293233,0.2536058680430063
225.0,225.0,337.0,0.2034,0.0526,0.5161,0.3768,0.4286,0.3014,0.2549,0.2,"211
20%",SVC,0.3345864661654135,0.3048293268980352
226.0,226.0,339.0,0.2632,0.1923,0.4742,0.4038,0.2941,0.1587,0.0833,0.3,"316
30%",KNN,0.2894736842105263,0.2671028120195308
227.0,227.0,340.0,0.1429,0.0526,0.5474,0.4308,0.4,0.2933,0.2832,0.3,"316
30%",SVC,0.3383458646616541,0.3071636496668102
228.0,228.0,342.0,0.3077,0.2456,0.4948,0.4222,0.3377,0.2373,0.1351,0.4,"422
40%",KNN,0.3270676691729323,0.3114942191739548
229.0,229.0,343.0,0.1403,0.0541,0.5106,0.4062,0.4086,0.3544,0.2778,0.4,"422
40%",SVC,0.3383458646616541,0.3074433624545178
230.0,230.0,345.0,0.2532,0.2759,0.5053,0.3564,0.3284,0.1754,0.2133,0.5,"528
50%",KNN,0.3157894736842105,0.3011222237380601
231.0,231.0,346.0,0.1695,0.0513,0.5208,0.3548,0.4773,0.3,0.2963,0.5,"528
50%",SVC,0.3421052631578947,0.3100020918979366
232.0,232.0,348.0,0.24,0.2353,0.5102,0.4167,0.3562,0.1639,0.1538,0.6,"633
60%",KNN,0.3157894736842105,0.2965871185119549
233.0,233.0,349.0,0.1455,0.05,0.5252,0.4127,0.4494,0.3171,0.2692,0.6,"633
60%",SVC,0.3421052631578947,0.3098782322307358
234.0,234.0,351.0,0.2535,0.2593,0.5252,0.4124,0.4384,0.2388,0.169,0.7,"739
70%",KNN,0.3458646616541353,0.3280828949046891
235.0,235.0,352.0,0.2,0.0488,0.54,0.4062,0.4286,0.3291,0.2692,0.7,"739
70%",SVC,0.3458646616541353,0.3174209442368155
236.0,236.0,354.0,0.2192,0.2264,0.54,0.413,0.4051,0.1935,0.2192,0.8,"844
80%",KNN,0.3383458646616541,0.3166323450314383
237.0,237.0,355.0,0.1967,0.0488,0.4948,0.3939,0.4197,0.3415,0.2885,0.8,"844
80%",SVC,0.3383458646616541,0.3119949419371232
238.0,238.0,357.0,0.25,0.2353,0.5208,0.3878,0.4103,0.1905,0.1622,0.9,"950
90%",KNN,0.3270676691729323,0.308111045130853
239.0,239.0,358.0,0.1724,0.0,0.5346,0.4,0.475,0.3059,0.3137,0.9,"950
90%",SVC,0.3496240601503759,0.3145250145124625
240.0,240.0,360.0,0.2571,0.2593,0.5417,0.38,0.4304,0.2,0.1644,1.0,"1056
100%",KNN,0.3383458646616541,0.3189760130782945
241.0,241.0,361.0,0.2069,0.0476,0.5631,0.4062,0.475,0.3171,0.3107,1.0,"1056
100%",SVC,0.3646616541353383,0.3323750254059833
242.0,242.0,363.0,0.3333,0.1403,0.4,0.3516,0.3513,0.2154,0.1579,0.0,"0
0%",KNN,0.2894736842105263,0.2785661808218199
243.0,243.0,364.0,0.1429,0.0,0.5333,0.3448,0.4259,0.2727,0.2712,0.0,"0
0%",SVC,0.3233082706766917,0.2844082431040767
244.0,244.0,366.0,0.3023,0.1538,0.4667,0.4,0.3889,0.1714,0.1389,0.1,"105
10%",KNN,0.3045112781954887,0.2888635358735026
245.0,245.0,367.0,0.1071,0.0,0.5217,0.386,0.433,0.3158,0.2564,0.1,"105
10%",SVC,0.3233082706766917,0.2885766172392082
246.0,246.0,369.0,0.3023,0.25,0.433,0.4235,0.4286,0.209,0.1408,0.2,"211
20%",KNN,0.3233082706766917,0.3124594866794664
247.0,247.0,370.0,0.1786,0.0,0.5161,0.4,0.449,0.3077,0.2545,0.2,"211
20%",SVC,0.3345864661654135,0.3008454021291414
248.0,248.0,372.0,0.2857,0.1509,0.4783,0.4086,0.3099,0.2059,0.1538,0.3,"316
30%",KNN,0.3007518796992481,0.2847297662514943
249.0,249.0,373.0,0.1724,0.0526,0.5252,0.3809,0.4348,0.3038,0.2524,0.3,"316
30%",SVC,0.3345864661654135,0.3031796485388321
250.0,250.0,375.0,0.2532,0.16,0.5,0.4,0.3881,0.1935,0.1622,0.4,"422
40%",KNN,0.3157894736842105,0.293847829673357
251.0,251.0,376.0,0.1786,0.1026,0.5252,0.3871,0.3956,0.3544,0.2453,0.4,"422
40%",SVC,0.3383458646616541,0.3126860892572515
252.0,252.0,378.0,0.2532,0.25,0.4632,0.4124,0.3544,0.1818,0.0845,0.5,"528
50%",KNN,0.3045112781954887,0.2856355985054321
253.0,253.0,379.0,0.1724,0.0513,0.5306,0.3809,0.4091,0.3571,0.2745,0.5,"528
50%",SVC,0.3421052631578947,0.3108577200558821
254.0,254.0,381.0,0.1842,0.2105,0.5155,0.3908,0.3288,0.2121,0.1316,0.6,"633
60%",KNN,0.2969924812030075,0.2819246628727843
255.0,255.0,382.0,0.2105,0.0,0.4898,0.3692,0.4578,0.3182,0.2524,0.6,"633
60%",SVC,0.3308270676691729,0.2997133330480903
256.0,256.0,384.0,0.2466,0.2182,0.5346,0.4255,0.4,0.2,0.058,0.7,"739
70%",KNN,0.3233082706766917,0.2975590793400681
257.0,257.0,385.0,0.1754,0.0,0.5882,0.4118,0.439,0.3415,0.2745,0.7,"739
70%",SVC,0.3571428571428571,0.3186337436129779
258.0,258.0,387.0,0.2133,0.2308,0.5631,0.4045,0.3846,0.1935,0.1918,0.8,"844
80%",KNN,0.3345864661654135,0.311664047981644
259.0,259.0,388.0,0.2034,0.05,0.5346,0.4,0.4444,0.3373,0.2913,0.8,"844
80%",SVC,0.3533834586466165,0.3230141819731636
260.0,260.0,390.0,0.2466,0.2449,0.5346,0.44,0.4156,0.2258,0.1429,0.9,"950
90%",KNN,0.3458646616541353,0.3214821110072033
261.0,261.0,391.0,0.2,0.0513,0.5657,0.4127,0.4819,0.3294,0.3107,0.9,"950
90%",SVC,0.3684210526315789,0.3359508738338244
262.0,262.0,393.0,0.2535,0.2353,0.52,0.404,0.4,0.2105,0.1622,1.0,"1056
100%",KNN,0.3345864661654135,0.312220589485666
263.0,263.0,394.0,0.2,0.0476,0.5631,0.4062,0.4691,0.3171,0.3,1.0,"1056
100%",SVC,0.3609022556390977,0.329026402419485
264.0,264.0,396.0,0.3333,0.1429,0.4,0.3516,0.3562,0.209,0.1579,0.0,"0
0%",KNN,0.2894736842105263,0.2786933103033105
265.0,265.0,397.0,0.1429,0.0,0.5333,0.3448,0.4259,0.2727,0.2712,0.0,"0
0%",SVC,0.3233082706766917,0.2844082431040767
266.0,266.0,399.0,0.3095,0.2182,0.4086,0.3256,0.3288,0.1562,0.1558,0.1,"105
10%",KNN,0.2819548872180451,0.2718214932462752
267.0,267.0,400.0,0.1091,0.1026,0.5161,0.3607,0.4242,0.2857,0.2956,0.1,"105
10%",SVC,0.3308270676691729,0.2991498093553925
268.0,268.0,402.0,0.25,0.1852,0.4494,0.3226,0.3513,0.1587,0.1266,0.2,"211
20%",KNN,0.2744360902255639,0.2634096887365985
269.0,269.0,403.0,0.1429,0.0526,0.5306,0.3939,0.4043,0.3562,0.2617,0.2,"211
20%",SVC,0.3383458646616541,0.3060203294775855
270.0,270.0,405.0,0.2432,0.3273,0.5102,0.3838,0.3836,0.1538,0.0882,0.3,"316
30%",KNN,0.3157894736842105,0.2986002182552035
271.0,271.0,406.0,0.1403,0.0,0.551,0.3667,0.413,0.3158,0.2679,0.3,"316
30%",SVC,0.3308270676691729,0.2935325781178767
272.0,272.0,408.0,0.1892,0.2807,0.5106,0.3789,0.3768,0.2295,0.2195,0.4,"422
40%",KNN,0.3233082706766917,0.3121869422735298
273.0,273.0,409.0,0.1754,0.1026,0.5306,0.4118,0.4421,0.359,0.2474,0.4,"422
40%",SVC,0.3533834586466165,0.324125993197181
274.0,274.0,411.0,0.282,0.2449,0.4848,0.3617,0.3099,0.2258,0.1519,0.5,"528
50%",KNN,0.3082706766917293,0.2944377420661015
275.0,275.0,412.0,0.1786,0.0513,0.5252,0.4375,0.4524,0.325,0.3091,0.5,"528
50%",SVC,0.3571428571428571,0.3255825523682666
276.0,276.0,414.0,0.2078,0.2641,0.5098,0.4255,0.4,0.1875,0.1667,0.6,"633
60%",KNN,0.3270676691729323,0.3087779506167636
277.0,277.0,415.0,0.2143,0.0,0.505,0.4,0.4186,0.3571,0.2885,0.6,"633
60%",SVC,0.3458646616541353,0.3119350380147722
278.0,278.0,417.0,0.2319,0.1509,0.56,0.3958,0.375,0.2034,0.16,0.7,"739
70%",KNN,0.3233082706766917,0.2967215168627482
279.0,279.0,418.0,0.2034,0.0,0.5252,0.4242,0.4524,0.3373,0.3077,0.7,"739
70%",SVC,0.3571428571428571,0.3214724910952922
280.0,280.0,420.0,0.2368,0.2264,0.52,0.421,0.4444,0.2667,0.1579,0.8,"844
80%",KNN,0.3421052631578947,0.3247593827335635
281.0,281.0,421.0,0.1967,0.0488,0.5361,0.4,0.4444,0.3457,0.3019,0.8,"844
80%",SVC,0.3533834586466165,0.3247992175357208
282.0,282.0,423.0,0.2609,0.25,0.5454,0.4255,0.4197,0.2333,0.1644,0.9,"950
90%",KNN,0.3496240601503759,0.3284751438517822
283.0,283.0,424.0,0.2034,0.0,0.5657,0.4,0.4691,0.3371,0.32,0.9,"950
90%",SVC,0.3646616541353383,0.3278944071885099
284.0,284.0,426.0,0.2571,0.2593,0.5252,0.4082,0.425,0.1724,0.1644,1.0,"1056
100%",KNN,0.3383458646616541,0.315945037386864
285.0,285.0,427.0,0.2,0.0476,0.5631,0.4,0.4557,0.3171,0.297,1.0,"1056
100%",SVC,0.3571428571428571,0.3257892742813146
286.0,286.0,429.0,0.3333,0.1429,0.4,0.3516,0.3562,0.2121,0.1558,0.0,"0
0%",KNN,0.2894736842105263,0.27885265419512
287.0,287.0,430.0,0.1429,0.0,0.5333,0.3448,0.4259,0.2727,0.2712,0.0,"0
0%",SVC,0.3233082706766917,0.2844082431040767
288.0,288.0,432.0,0.2564,0.1754,0.427,0.3736,0.3513,0.1429,0.0822,0.1,"105
10%",KNN,0.2706766917293233,0.2584059705275859
289.0,289.0,433.0,0.1818,0.0526,0.5,0.3809,0.4158,0.3235,0.2609,0.1,"105
10%",SVC,0.3308270676691729,0.3022346718369206
290.0,290.0,435.0,0.2222,0.125,0.505,0.3333,0.2286,0.2121,0.1282,0.2,"211
20%",KNN,0.2706766917293233,0.2506434042148328
291.0,291.0,436.0,0.1852,0.0526,0.5263,0.3823,0.4091,0.32,0.2807,0.2,"211
20%",SVC,0.3383458646616541,0.3080397368942261
292.0,292.0,438.0,0.2253,0.2759,0.4646,0.4138,0.3333,0.1492,0.2143,0.3,"316
30%",KNN,0.3082706766917293,0.2966466469569493
293.0,293.0,439.0,0.1695,0.0513,0.5252,0.4068,0.4167,0.3944,0.2752,0.3,"316
30%",SVC,0.3496240601503759,0.3198668549461692
294.0,294.0,441.0,0.2564,0.1961,0.5102,0.421,0.4,0.2,0.16,0.4,"422
40%",KNN,0.3270676691729323,0.3062493429992008
295.0,295.0,442.0,0.1429,0.0,0.5625,0.4308,0.4494,0.3571,0.2641,0.4,"422
40%",SVC,0.3533834586466165,0.315265482344664
296.0,296.0,444.0,0.2469,0.2,0.4842,0.4421,0.3768,0.1967,0.1235,0.5,"528
50%",KNN,0.3120300751879699,0.295745580788909
297.0,297.0,445.0,0.1695,0.0,0.5155,0.4308,0.4545,0.3855,0.2885,0.5,"528
50%",SVC,0.3571428571428571,0.3206105479143463
298.0,298.0,447.0,0.2368,0.2353,0.5306,0.4375,0.3544,0.2154,0.1492,0.6,"633
60%",KNN,0.3308270676691729,0.3084738848975586
299.0,299.0,448.0,0.2373,0.0513,0.58,0.3939,0.5,0.2963,0.2991,0.6,"633
60%",SVC,0.3684210526315789,0.3368387568102443
300.0,300.0,450.0,0.2192,0.1429,0.5294,0.4124,0.4,0.1667,0.1159,0.7,"739
70%",KNN,0.3120300751879699,0.2837752599182284
301.0,301.0,451.0,0.2,0.0,0.5545,0.4242,0.4634,0.3,0.3107,0.7,"739
70%",SVC,0.3571428571428571,0.3218274450834008
302.0,302.0,453.0,0.1944,0.2182,0.5155,0.4242,0.4103,0.1667,0.1408,0.8,"844
80%",KNN,0.3195488721804511,0.2957286788200103
303.0,303.0,454.0,0.2034,0.0,0.5454,0.4,0.4819,0.3171,0.2857,0.8,"844
80%",SVC,0.3533834586466165,0.3190799347503409
304.0,304.0,456.0,0.2571,0.1887,0.5102,0.42,0.425,0.2069,0.1918,0.9,"950
90%",KNN,0.3383458646616541,0.3142433653857822
305.0,305.0,457.0,0.2,0.0513,0.5252,0.4,0.4762,0.3415,0.3107,0.9,"950
90%",SVC,0.3609022556390977,0.3292668684299549
306.0,306.0,459.0,0.2571,0.2264,0.5306,0.4,0.4197,0.2414,0.1667,1.0,"1056
100%",KNN,0.3421052631578947,0.3202813228302408
307.0,307.0,460.0,0.2034,0.0,0.5631,0.4062,0.475,0.3333,0.3137,1.0,"1056
100%",SVC,0.3646616541353383,0.3278293500220559
308.0,308.0,462.0,0.3333,0.1429,0.4186,0.3516,0.3513,0.2187,0.1558,0.0,"0
0%",KNN,0.2932330827067669,0.281769855171018
309.0,309.0,463.0,0.1429,0.0,0.5333,0.3448,0.4259,0.2727,0.2712,0.0,"0
0%",SVC,0.3233082706766917,0.2844082431040767
310.0,310.0,465.0,0.2857,0.1509,0.4222,0.3556,0.4058,0.2353,0.2051,0.1,"105
10%",KNN,0.3045112781954887,0.2943792691347168
311.0,311.0,466.0,0.1429,0.0,0.4889,0.3607,0.4118,0.2899,0.2564,0.1,"105
10%",SVC,0.3120300751879699,0.278633114886761
312.0,312.0,468.0,0.1951,0.1887,0.5,0.3696,0.3611,0.1471,0.1096,0.2,"211
20%",KNN,0.2819548872180451,0.2673036270900355
313.0,313.0,469.0,0.2069,0.0526,0.5263,0.3509,0.4396,0.32,0.2881,0.2,"211
20%",SVC,0.3421052631578947,0.3120595922726322
314.0,314.0,471.0,0.2597,0.2308,0.4516,0.3922,0.4474,0.1515,0.0909,0.3,"316
30%",KNN,0.3082706766917293,0.289153131422467
315.0,315.0,472.0,0.1724,0.0526,0.5106,0.3939,0.4375,0.3117,0.2524,0.3,"316
30%",SVC,0.3345864661654135,0.3044626514309832
316.0,316.0,474.0,0.2857,0.2222,0.449,0.4946,0.3513,0.1034,0.1282,0.4,"422
40%",KNN,0.3120300751879699,0.2906492158722528
317.0,317.0,475.0,0.1786,0.0526,0.5567,0.4062,0.4176,0.3291,0.2804,0.4,"422
40%",SVC,0.3496240601503759,0.317317744550769
318.0,318.0,477.0,0.1714,0.2553,0.4565,0.4,0.3291,0.1538,0.2785,0.5,"528
50%",KNN,0.3082706766917293,0.2921015071500273
319.0,319.0,478.0,0.1754,0.0,0.4898,0.4062,0.4368,0.3038,0.2909,0.5,"528
50%",SVC,0.3345864661654135,0.3004246690453569
320.0,320.0,480.0,0.2432,0.2308,0.5252,0.421,0.359,0.1935,0.1667,0.6,"633
60%",KNN,0.3270676691729323,0.3056438633688209
321.0,321.0,481.0,0.1429,0.0,0.5252,0.4193,0.4318,0.325,0.2752,0.6,"633
60%",SVC,0.3383458646616541,0.3027874352050989
322.0,322.0,483.0,0.169,0.2,0.5979,0.4583,0.3951,0.2333,0.1818,0.7,"739
70%",KNN,0.3458646616541353,0.3193569722452641
323.0,323.0,484.0,0.2,0.05,0.5243,0.4,0.4337,0.3294,0.2708,0.7,"739
70%",SVC,0.3458646616541353,0.3154645546369208
324.0,324.0,486.0,0.2222,0.2308,0.52,0.421,0.4051,0.1967,0.1096,0.8,"844
80%",KNN,0.3233082706766917,0.3007739611829915
325.0,325.0,487.0,0.1695,0.0,0.5252,0.4193,0.4286,0.3448,0.2718,0.8,"844
80%",SVC,0.3421052631578947,0.3084775091940616
326.0,326.0,489.0,0.2571,0.2909,0.5102,0.4,0.4051,0.2295,0.1622,0.9,"950
90%",KNN,0.3383458646616541,0.3221413828153307
327.0,327.0,490.0,0.1724,0.05,0.549,0.4,0.4524,0.3294,0.2857,0.9,"950
90%",SVC,0.3533834586466165,0.3198486291068151
328.0,328.0,492.0,0.2319,0.2264,0.5306,0.4,0.4051,0.2373,0.1622,1.0,"1056
100%",KNN,0.3345864661654135,0.3133464265861742
329.0,329.0,493.0,0.2,0.0476,0.5631,0.4062,0.475,0.3171,0.297,1.0,"1056
100%",SVC,0.3609022556390977,0.3294398167767938
330.0,330.0,495.0,0.3333,0.1403,0.3809,0.3516,0.3562,0.2121,0.1558,0.0,"0
0%",KNN,0.2857142857142857,0.2757735278077229
331.0,331.0,496.0,0.1429,0.0,0.5333,0.3448,0.4259,0.2727,0.2712,0.0,"0
0%",SVC,0.3233082706766917,0.2844082431040767
332.0,332.0,498.0,0.2927,0.1786,0.3956,0.3778,0.411,0.2222,0.1176,0.1,"105
10%",KNN,0.2969924812030075,0.2850663877054587
333.0,333.0,499.0,0.1429,0.0,0.5275,0.4,0.3846,0.2817,0.2832,0.1,"105
10%",SVC,0.3233082706766917,0.28854586235687
334.0,334.0,501.0,0.2588,0.1224,0.4255,0.375,0.4179,0.2424,0.1867,0.2,"211
20%",KNN,0.3045112781954887,0.289829397249903
335.0,335.0,502.0,0.1111,0.0526,0.5106,0.3279,0.449,0.3243,0.2655,0.2,"211
20%",SVC,0.3270676691729323,0.2915772117449446
336.0,336.0,504.0,0.2597,0.2143,0.3917,0.4222,0.2857,0.1538,0.1558,0.3,"316
30%",KNN,0.2819548872180451,0.269057909853197
337.0,337.0,505.0,0.1379,0.0,0.5625,0.4308,0.4222,0.3077,0.2963,0.3,"316
30%",SVC,0.3458646616541353,0.308201584494688
338.0,338.0,507.0,0.209,0.2182,0.5437,0.4082,0.4324,0.2353,0.1492,0.4,"422
40%",KNN,0.3383458646616541,0.313709987025666
339.0,339.0,508.0,0.1695,0.0,0.4842,0.375,0.4396,0.3243,0.2321,0.4,"422
40%",SVC,0.3195488721804511,0.2892470961095913
340.0,340.0,510.0,0.2025,0.24,0.5234,0.4368,0.3333,0.1455,0.2439,0.5,"528
50%",KNN,0.3270676691729323,0.3036240083655143
341.0,341.0,511.0,0.1724,0.0,0.5155,0.3823,0.3864,0.2933,0.2804,0.5,"528
50%",SVC,0.3233082706766917,0.2900430647540518
342.0,342.0,513.0,0.2353,0.28,0.4762,0.4301,0.4,0.2461,0.2105,0.6,"633
60%",KNN,0.3421052631578947,0.3254674689517965
343.0,343.0,514.0,0.1695,0.0976,0.551,0.4118,0.4337,0.2963,0.2549,0.6,"633
60%",SVC,0.3421052631578947,0.316395830274107
344.0,344.0,516.0,0.225,0.2449,0.5346,0.4468,0.4267,0.2424,0.1194,0.7,"739
70%",KNN,0.3421052631578947,0.3199791184762917
345.0,345.0,517.0,0.2333,0.0,0.58,0.4308,0.4634,0.3488,0.3168,0.7,"739
70%",SVC,0.3759398496240601,0.3390265843885068
346.0,346.0,519.0,0.24,0.3019,0.5346,0.4176,0.3513,0.2295,0.1818,0.8,"844
80%",KNN,0.3383458646616541,0.3224000578960896
347.0,347.0,520.0,0.1667,0.0976,0.5631,0.3881,0.45,0.375,0.297,0.8,"844
80%",SVC,0.3646616541353383,0.3339176918365373
348.0,348.0,522.0,0.2647,0.2264,0.4898,0.4375,0.4,0.2667,0.2078,0.9,"950
90%",KNN,0.3458646616541353,0.3275536813598264
349.0,349.0,523.0,0.2034,0.0,0.5437,0.4062,0.4444,0.3488,0.3168,0.9,"950
90%",SVC,0.3609022556390977,0.323348926830273
350.0,350.0,525.0,0.2778,0.2593,0.5306,0.4167,0.4444,0.2373,0.1667,1.0,"1056
100%",KNN,0.3533834586466165,0.3332450279008562
351.0,351.0,526.0,0.2,0.0,0.5631,0.3939,0.481,0.3333,0.3,1.0,"1056
100%",SVC,0.3609022556390977,0.3244845973738686
352.0,352.0,528.0,0.3333,0.1403,0.4,0.3516,0.3562,0.2121,0.1579,0.0,"0
0%",KNN,0.2894736842105263,0.2787875563856613
353.0,353.0,529.0,0.1429,0.0,0.5333,0.3448,0.4259,0.2727,0.2712,0.0,"0
0%",SVC,0.3233082706766917,0.2844082431040767
354.0,354.0,531.0,0.275,0.1509,0.4286,0.3908,0.3421,0.3188,0.1446,0.1,"105
10%",KNN,0.3007518796992481,0.2929776540885778
355.0,355.0,532.0,0.1455,0.0526,0.5111,0.4262,0.4444,0.2817,0.2712,0.1,"105
10%",SVC,0.3345864661654135,0.3046782528110324
356.0,356.0,534.0,0.25,0.1176,0.413,0.3505,0.4,0.1791,0.1333,0.2,"211
20%",KNN,0.2781954887218045,0.2633776874210283
